DA,815,Lanuguage Speech and Hearing Specialist
DA,815,Lnaguage Speech and Hearing Specialist
DA,,Occupational Therapist
DA,818,Permit Teacher
DA,,Permit Teacher Early Intervention
DA,,Principal
DA,,Project Manager
DA,,Project Tech
DA,,Project Tech - School Readiness
DA,,Project Technician
DA,,Psychologist
DA,,Public Information Clerk II 
DA,,RSP
DA,,Receptionist
DA,,Resource Specialist
DA,,SDC Teacher
DA,823,School Attendance Secretary / Health Specialist
DA,823,School Attendance Secretary/Health Specialist
DA,824,School Counselor
DA,,School Nurse
DA,826,School Psychologist
DA,827,School Secretary
DA,,School nurse
DA,,Secretary
DA,,Speech Language Pathologist
DA,,Speech-Language Pathologist
DA,,Sschool Counselor
DA,,Teacher
DA,,psychologist
DA,,school nurse
DD,,Administrator
DD,,CLERK I
DD,,CLERK II
DD,,Clerk
DD,1489,HEALTH CLERK
DD,1489,Health Clerk
DD,,Office Manager
DD,,Office Manager 
DD,,PSYCH
DD,,PSYCHOLOGIST
DD,,SECRETARY II
DD,,SLP
DD,,SLPA
DD,1494,School Nurse
DD,1495,School Psychologist
DD,,Secretary
DD,1496,Secretary II
DD,,Speech Pathology Assistant
DD,,Speech-Language Pathologist
DE,,Adapted PE Specialist
DE,,Adapted Physical Education Specialist
DE,,Assistant Principal - Intermediate School
DE,,Assistant Principal - Middle School
DE,,Clerical Aide
DE,,Clerk Aide
DE,1057,"Coordinator, Health Services"
DE,,"Head Start, State Preschool Nurse"
DE,,High School Counselor
DE,,Middle School Counselor
DE,1059,Outreach Consultant
DE,,"Outreach Consultant, DHS"
DE,,Pediatric Nurse Practitioner
DE,1061,Principal
DE,,"Principal, K  6"
DE,,"Principal, K - 6"
DE,,Program Specialist
DE,,Psychologist
DE,1062,School Counselor
DE,1063,School Health Aide I
DE,1064,School Health Aide II
DE,1065,School Psychologist
DE,1066,Secretary II
DE,1067,Speech & Language Pathologist
DE,,Speech Therapist
DE,1067,Speech and Language Pathologist
DE,,health claims clerk
DE,,nurse practitioner
DE,,psychologist
DF,,Assistant Principal
DF,,Assistant Principal - El Camino
DF,,Assistant Principal- Middle School
DF,,Counselor- High School
DF,,Counselor-High School
DF,,Counselor-Middle School
DF,,Counselor-Secondary
DF,,D.I.S. Language/Speech Pathologist
DF,2293,Elementary Principal
DF,2293,Elementary School Principal
DF,,High School Assistant Principal
DF,,Medi-Cal Account Clerk Intermediate
DF,2310,Middle School Counselor
DF,,Middle School Principal
DF,,Principal
DF,,Principal-Elementary
DF,,School Nurse
DF,2320,School Psychologist
DF,2326,Speech Language Pathologist
DF,,Speech Pathologist
DF,2326,Speech-Language Pathologist
DF,2326,Speech/Language Pathologist
DF,2326,Speech/language Pathologist
DG,, School Office Assistant
DG,508,Attendance Liaison
DG,,Classified PS Nurse
DG,,Communication Specialist
DG,509,Community Liaison
DG,509,Community liaison
DG,510,Comprehensive Health Services Assistant
DG,,Director of Early Childhod Ed
DG,514,Director of Special Education Services/SELPA
DG,,Early Childhood Education  Nurse
DG,,Family Service Assistant
DG,,Family Service Specialist
DG,,Family Svc Assistant
DG,515,Health Clerk
DG,515,Health Clerks
DG,516,Leadership Assistant
DG,516,Leadership Assistant 
DG,516,Leadership Asst.
DG,517,Occupational Therapist
DG,517,Occupational Therapy
DG,518,Office Assistant
DG,,Office Assistant / Nurse
DG,,Office Assistant /Health Clerk
DG,,Office Coordinator
DG,518,Office School Assistant
DG,519,Physical Therapist
DG,520,PreSchool Family Service Assistant
DG,520,Preschool Family Service Assistant
DG,520,Preschool Family Services Assistant
DG,521,Preschool Nurse
DG,522,Principal
DG,523,Program Secretary
DG,525,Psychologist
DG,,RSP
DG,526,Resource Specialist
DG,,Resource Specialist Float
DG,,Resource Specialist ISGI
DG,,Schl Readiness Coordinator
DG,527,School Nurse
DG,529,School Office Assistant
DG,529,School Office Assitant
DG,529,School Office Asst.
DG,1,School Office Coordinator
DG,2,School Readiness Coordinator
DG,529,School office Assistant
DG,4,Speech & Lang Spec.
DG,4,Speech & Language Specialist
DG,4,Speech and Language Specialist
DG,4,Speech/Language Specialist
DG,,Tchr Resource Specialist
DG,,Tchr. Resource Specialist
DG,,Tchr. Resource Specialist Float
DG,5,Vice Principal
DG,518,office asst.
DG,,program school psychologist
DG,1,school office Coordinator
DJ,1307, Principal
DJ,,Adapted PE Teacher
DJ,1278,Assistant Principal
DJ,1283,Bilingual Office Assistant
DJ,1283,Bilingual office assistant
DJ,1289,"Coordinator, Early Childhood Education"
DJ,1290,"Coordinator, Special Education"
DJ,1294,"Director, Student Services"
DJ,1296,Health Clerk
DJ,1299,Licensed Vocational Nurse
DJ,,Office Assistant
DJ,,Office Asst. 
DJ,,Office Asst. - Sub-clerical
DJ,1307,Principal
DJ,,Psychologist
DJ,,Psychologist-intern
DJ,1309,School Nurse
DJ,1310,School Psychologist
DJ,1310,School Psychologist 
DJ,,School Psychologist-intern
DJ,1310,School Psycholoigst
DJ,1310,School psychologist
DJ,,Speech Pathologist
DJ,1315,Speech Teacher
DJ,1316,Speech Therapist
DJ,1318,Speech-Language Pathologist
DJ,1318,Speech-language Pathologist
DJ,1318,Speech/Language Pathlogist
DJ,1318,Speech/Language Pathologist
DJ,,"Teacher, Early Intervention (Early Start/DHH Teacher)-ECE"
DJ,1296,health clark
DJ,1296,health clerk
DJ,1307,principal
DJ,1309,school Nurse
DJ,1309,school nurse
DJ,1310,school psychologist
DJ,1315,speech teacher 
DK,, Psychologist
DK,, School Psychologist
DK,, vocational counselor
DK,,Assisant Principal Jr High School/Asst Principal Sr. High School
DK,,Assisant Principal Jr/Sr High School
DK,,Assistant  Principal
DK,,Assistant  Principal Senior High School
DK,,Assistant Principal
DK,,Assistant Principal Jr High School
DK,,Assistant Principal Junior High School
DK,,Assistant Principal Junior School
DK,,Assistant Principal Senior High School
DK,,Assistant Principal Senior HighSchool
DK,,Assistant PrincipalJunior High School
DK,,Asst Principal
DK,,Asst Principal Jr High School
DK,,Asst Principal Jr. High School
DK,,Asst Principal Jr. High school
DK,,Asst Principal Jr. high School
DK,,Asst Principal Senior High Schhool
DK,,Asst Principal Senior High School
DK,,Asst Principal Sr. High School
DK,,Asst Principal Sr. high School
DK,,Asst Principal Sr. high school
DK,,Asstant  Principal Jr. High School
DK,,Asstant  Principal Junior High School
DK,,Asstant  Principal-Senior high School
DK,,Asstistant  Principal Senior High School
DK,,Asstistant Principal Senior High School
DK,,Cluster Nurse Special Youth Services
DK,14,Health Service Tech I
DK,14,Health Service Technician I
DK,,Health Services Coordinator/MAA Coordinator
DK,14,Health Services Tech 1
DK,14,Health Services Tech I 
DK,14,Health Services Tech. 1
DK,,Health Services Tech. II
DK,14,Health Services Technician 1
DK,14,Health Services Technician I
DK,14,Health Services Technician l
DK,,Health Technician
DK,14,Health services Tech I
DK,14,Health services Technician I
DK,,Principal Jr High School  and Sr High School
DK,,Principal Jr and Sr High School
DK,20,Psychologist
DK,20,School Psychologist
DK,,School Secretary Bilingual
DK,25,Speech  Specialist
DK,25,Speech Specialist
DK,25,Speech specialist
DK,,assistant prncipal
DK,,assistant prncipal senior high school
DK,,assistant prncipal sr high school
DK,,cluster nurse special youth services
DK,14,health services Technician I
DK,14,health services tech I
DK,14,health services technician 1
DK,14,health services technician I
DK,,health technician I
DK,20,psychologist
DK,25,speech specialist
DM,491, Health Assistant
DM,, School Community Coordinator
DM,,"Coordinator, Health & Nursing Services"
DM,,Coordinator-Special Education
DM,,Director Special Education
DM,491,Health Assistant
DM,,Home School  Coordinator
DM,,"Instructional Specialist, DHH"
DM,,Intervention Advisor
DM,,Learning Specialist 
DM,500,Schoo Community Coordinator
DM,500,School Community Coordinator
DM,,School Community Coordinator-High
DM,501,School Nurse
DM,502,School Psych.
DM,502,School Psychologist
DM,500,SchoolCommunity Coordiinator
DM,503,Secondary Teacher
DM,505,Speech Language Pathologist
DM,505,Speech-Language Pathologist
DM,505,Speech-Language pathologist
DM,505,Speech/Language Pathologist
DM,,audiologist
DM,491,health assistant
DM,500,school community coordinator 
DM,501,school nurse
DM,502,school psychologist
DM,505,speech language pathologist
DN,, Elementary School Principal
DN,4619,Assistant Principal
DN,4619,Assistant Principal 
DN,,Assistant Superintendent of Curriclum and Instructional Services
DN,,Asst. Principal high school
DN,,Castle Rock Charter School Principal
DN,4626,Counselor
DN,4628,Director of Communications & Grant Development
DN,,"Director,Special Education"
DN,,District School Nurse
DN,3972,Elementary Principal
DN,3972,Elementary principal
DN,3974,Family Liaison
DN,,Family Support Liaison
DN,,Health Assistant
DN,,Health Services Assistant
DN,,High School Principal
DN,,High School Vice- Principal
DN,,High School Vice-principal
DN,3978,Middle School Principal
DN,,Principal
DN,3982,Project/Program Coordinator
DN,3982,"Project/Program Coordinator, MAA coordinator"
DN,,SARB Secretary/MAA Coordinator
DN,,School Counselor
DN,3983,School Nurse
DN,3984,School Psychologist
DN,,School Psychologist Intern
DN,3988,Special Education Coordinator
DN,,Speech Therapist
DN,,"Speech, Language, and Hearing Therapist"
DN,,Sunset High School Principal
DN,3989,Superintendent
DN,3990,Teacher
DN,,Vice-principal
DN,4626,counselor
DQ,, Principal
DQ,2643,Administrative Secretary
DQ,2644,Assistant Principal
DQ,2644,Assistant Principsl
DQ,,Assistant Superintendent Special Education and Student Services
DQ,,Bil. Adm. clerk II
DQ,,"Director, Health Services"
DQ,,"Director, Positive Behavior Support"
DQ,2651,"Director, Psychological Services"
DQ,2652,"Director, Special Education"
DQ,,HEALTH TECHNICIAN/ LVN
DQ,,Health Assistant
DQ,,Health Technician-LVN
DQ,,Language Speech Specialist
DQ,,Occupational Therapist
DQ,,Principal
DQ,2656,Principal Scholar
DQ,2656,Principal/Scholar
DQ,,"Program Specialist II, Special Education"
DQ,2657,"Program Specialist, Special Education"
DQ,2658,Resource Specialist
DQ,,Resource Specialist Teacher
DQ,,Resource Teacher
DQ,,Resource Teacher K-4
DQ,2659,School Nurse
DQ,2659,School Nurse 
DQ,2660,School Psychologist
DQ,,Special Education Program Specialist
DQ,,Special Education Teacher
DQ,,Speech
DQ,,Speech & Language Specialist
DQ,,Speech Language Specialist
DQ,,Speech-Language Pathologist
DQ,,Speech/Language Pathologist
DQ,,Staff Psychologist
DQ,,health asst.
DQ,2659,school nurse
DQ,2660,school psychologist
DQ,,staff psychologist
DS,,Assistant Superintendent Educational Services
DS,,Asst. Supt. Education Services
DS,3225,Director of Special Services
DS,,Home-School Liaison BL
DS,3238,Language Speech and Hearing Specialist
DS,3238,"Language, Speech and Hearing Specialist"
DS,3238,"Language, Speech, and Hearing Specialist"
DS,,Program Specialist Special education
DS,3246,Psychologist
DS,,School Nurse
DS,3246,School Psychologist
DS,3246,School Psychologist 
DS,,"School Psychologist, Intern"
DS,3254,Specialist Teacher (Special Education Day Class) (SDC)
DS,3257,Teacher
DS,,Teacher - Severely Handicapped
DS,3246,psychologist
DU,,Assisstant Principal
DU,,Assistant Principal
DU,,At Risk Intervention Coordinator
DU,984,Attendance Secretary
DU,,Attendance and Achievement Officer
DU,985,Behavior Intervention Specialist
DU,986,Counselor
DU,987,Director of Health Services
DU,989,Director of Special Education
DU,989,Director of Special Education 
DU,995,Language Speech and Hearing Specialist
DU,995,"Language, Speech and Hearing Specialist"
DU,,OFFICE MANAGER
DU,,Office Coordinator
DU,,Office Manager
DU,,Principal
DU,,Principal 
DU,998,Principal - Elementary School (K-6)
DU,999,Principal - High School (9-12)
DU,999,Principal High School (9-12)
DU,998,"Principal, Elementary School"
DU,998,Principal-Elementary School (K-6)
DU,1001,Program Office Manager
DU,,Psychologist
DU,,SLP
DU,1005,School Office Coordinator
DU,1006,School Office Manager
DU,1007,School Psychologist
DU,1007,School Psychologist 
DU,,School Psychologist Intern
DU,1009,School Secretary
DU,1009,Secretary
DU,,Special Education Director
DU,,Speech-Language Pathologist
DU,,Vice Principal- Middle School
DU,,and secretary
DU,995,"language, speech and hearing specialist"
DU,,occupational therapist
DU,,occupational therpaist
DU,986,school counselor
DV,541, Occupational Therapist
DV,545, Psychologist
DV,, STARS After School Program Team Advisor
DV,, School Clerk/Health Assistant
DV,548, School Health Assistant
DV,,Account Clerk
DV,1246,Account Clerk II
DV,1247,Administrative Assisatant
DV,1247,Administrative Assistant
DV,1247,Administrative Assistant 
DV,,Administrative Assistant I
DV,,Administrative Assistant II
DV,1247,Adminstrative Assistant
DV,1247,Admit. Asst.
DV,,After School Team Advisor
DV,,After School Team Leader
DV,1249,Behavior Specialist
DV,,Bilingual Aide - Healthy Start/Family Support Services
DV,1250,Bilingual Instructional Assistant
DV,1250,Bilinqual IA
DV,,Bilinqual Instructional Aid
DV,1250,Bilinqual Instructional Assistant
DV,,COUNSELOR
DV,,Categorical Program Assistance
DV,,Classroom Teacher K-12
DV,,Classroom Teacher- K-12
DV,1257,Clerk Typist II
DV,1258,Clerk Typist III
DV,1259,Community Based Facilitator
DV,1260,Computer Instructional Assistant
DV,1260,Computer Intstructional Assistant
DV,1263,Counselor
DV,,Director of Preschools/Before & After School Care
DV,,"Director, Family Suppport Services"
DV,535,District Department Chairperson
DV,548,Health Assist
DV,548,Health Assistant
DV,,IASA Instructional Assistant
DV,,Instructional Assistant
DV,,Nurse
DV,541,Occupational  therapist
DV,541,Occupational Therapist
DV,541,Occupational therapist
DV,542,Principal
DV,,Principal and Vice Principal
DV,,Program Specialist
DV,,Program Specialist - Leaning & Severly Handicapped
DV,,Program Specialist Learning Disabled Severely Handicapped
DV,,Program Specialist Learning Disabled and Severely Handicapped
DV,,Program Specialist Learning and Severely Handicapped
DV,,Program Specialist Learning and Severly Handicapped
DV,544,"Program Specialist, Learning and Severely Handicapped"
DV,,Psych 
DV,545,Psychologist
DV,546,Research Assistant II
DV,551,SELPA Director
DV,,STARS Team Advisor
DV,,STARS Team Leader
DV,,School Counselor
DV,548,School Health Asisstant
DV,548,School Health Assistant
DV,,School Health Assistant/School Clerk
DV,549,School Health Clerk
DV,550,School Nurse
DV,,School Psych
DV,545,School Psychologist
DV,550,School nurse
DV,,Special Program Manager
DV,553,Special Project Coordinator
DV,,Special Projects - Encore
DV,,Speech  Pathologist
DV,,Speech Patholgist
DV,,Speech Pathologist
DV,,Speech/Lang Pathologist
DV,,Speech/Language  Pathologist
DV,,Speech/Language Pathologist
DV,,Teacher
DV,,Teacher 
DV,,Vice Principal
DV,1250,bilingual instructional assistant
DV,542,principal
DV,550,school nurse
DV,545,school psychologist
DV,,teacher
DV,,
DZ,3050,Assistant Superintendent
DZ,,Babysitter - Ed Program
DZ,,Bilingual Secretary (Sp.)
DZ,,Braille Transcriber Translator
DZ,3051,Building Counselor
DZ,,Child Development Site Supervisor
DZ,,Child Development Teacher
DZ,,Community Assistant -Bilingual (Spanish)
DZ,3058,Community Liaison - Bilingual (Cantonese)
DZ,3060,Community Liaison - Bilingual (Spanish)
DZ,3058,Community Liaison -Bilingual (Cantonese)
DZ,,Community Liaison -Bilingual (Mandarin)
DZ,3060,Community Liaison -Bilingual (Spanish)
DZ,,Continuation High School Principal
DZ,,Director Curr/Special Projects & Gift
DZ,,Director of Pupil Services
DZ,,"Director, Adult Education & Career Preparation "
DZ,3063,"Director, Pupil Services"
DZ,3064,"Director, Special Education"
DZ,3065,Elementary Learning Director
DZ,3066,Elementary Principal
DZ,,Grant Program Coordinator Health Related Services
DZ,,Grant Programs Coord.- Health Related Svcs. 
DZ,,Grants Programs Coordinator - Health Services
DZ,3070,Guidance Assistant
DZ,,Guidance Assistant -Bilingual (Spanish)
DZ,3073,Guidance Technician II
DZ,3074,Health Assistant
DZ,3075,Health Assistant - Bilingual (Spanish)
DZ,3075,Health Assistant -Bilingual (Spanish)
DZ,3075,Health Assistant- Bilingual (Spanish)
DZ,3076,Health Services Specialist
DZ,3077,High School Principal
DZ,,High School Principal Secretary -Bilingual (Spanish)
DZ,3080,High School Teacher
DZ,3081,High School Vice Principal
DZ,3082,Instructional Assistant I
DZ,3083,Intermediate Principal
DZ,3083,Intermediate Principal 
DZ,,Intermediate School Principal-Secondary
DZ,,Learning Director - Secondary
DZ,,Learning Director -Secondary
DZ,3086,Nurse
DZ,3088,Office Assistant
DZ,3089,Office Assistant - Bilingual (Spanish)
DZ,3090,Office Assistant - Bilingual/Biliterate
DZ,3093,Office Assistant - Bilingual/Biliterate (Spanish)
DZ,3089,Office Assistant -Bilingual (Spanish)
DZ,3093,Office Assistant -Bilingual Biliterate (Spanish)
DZ,3093,Office Assistant -Bilingual/Biliterate (Spanish)
DZ,,Office Assistant Bilingual/Biliterate (Mandarin)
DZ,,"Office Assistant, bilingual/biliterate"
DZ,3094,Program Specialist
DZ,,SELPA Director
DZ,,School Nurse
DZ,,School Office Manager
DZ,,School Office Manager - Bilingual (Spanish)
DZ,,School Office Manager -Bilingual (Spanish)
DZ,3097,School Psychologist
DZ,3098,Secretary
DZ,,Secretary - Bilingual (Spanish)
DZ,,Secretary -Bilingual (Spanish)
DZ,,Senior Office Assistant -Bilingual (Spanish)
DZ,3105,Site Supervisor 
DZ,,Special Ed Teacher - Itinerant Visually Impaired
DZ,3109,Special Ed Teacher - Resource Specialist
DZ,,Special Ed Teacher -Itinerant Visually Impaired
DZ,3109,Special Ed Teacher -Resource Specialist
DZ,,Special Education Teacher
DZ,,Special Education Teacher - 
DZ,3109,Special Education Teacher - Resource Specialist
DZ,,Special Education Teacher - Special Day Class
DZ,,Specialist English/Language Arts
DZ,3110,Speech & Language Pathologist
DZ,3110,Speech Language Pathologist
DZ,3110,Speech and Language Pathologist
DZ,,Speech and Language Specialist
DZ,,Sr Office Assistant - Bilingual
DZ,,Sr. Office Assistant
DZ,,Sr. Office Assistant - Bilingual/Biliterate
DZ,,Translator Bilingual (Korean)
DZ,,Translator Bilingual (Mandarin)
DZ,,Translator Bilingual (Spanish)
DZ,3060,community Liaison -Billingual (Spanish)
DZ,3074,health assistant
DZ,,
EA,, Counselor K-12
EA,,Assistant Principal-Middle School
EA,,Assistant Principal-MiddleSchool
EA,,Behaviorist
EA,,Community Technician/Bilingual
EA,,Coordinator-Special Education
EA,,Counselor
EA,,Counselor K - 12
EA,,Counselor K--12
EA,,Counselor K-12
EA,,Counselor K-12 
EA,,Counselor k-12
EA,,Director Special Education
EA,958,District Translator
EA,959,Health Services Technician
EA,961,Inclusion Specialist
EA,,K-12 Counselor
EA,962,Licensed Vocational Nurse/Special Education
EA,963,Occupational Therapist
EA,963,Occupational Therapist 
EA,965,Office Specialist Bilingual
EA,,Office Technician
EA,,Office Technician Bilingual
EA,,PSYCHOLOGIST
EA,973,Principal - Special Education
EA,,Principal-Continuation High School 
EA,,Principal-Elementary
EA,,Principal-Elementary 
EA,,Principal-Middle School
EA,974,Program Specialist - Special Education
EA,974,Program Specialist-Special Education
EA,974,Program Specialist-Special Education(SD)
EA,976,Psychologist
EA,977,Resource Specialist
EA,977,Rsource Specialist
EA,978,School Nurse
EA,,School psychologist
EA,979,Special Day Teacher
EA,981,Speech Therapist
EA,,counselor k-12
EA,,school nurse
EA,,school psychologist
EA,,speech therapist
EB,4116,Assistant Superintendent/Educational Support Services
EB,4130,Healthy Start Family Advocate
EB,,Healthy Start Health Technician II
EB,,Healthy Start Project Director/MAA Coordinator
EB,4135,Healthy Start Site Supervisor
EB,4142,"Secretary I, Healthy Start Program"
ED,2540,Health Clerk - Secondary
ED,2540,"Health Clerk, Secondary "
ED,2540,Health Clerk-Secondary
ED,2540,Health Clerk/Secondary
ED,2542,School Nurse
ED,,Secondary Health Clerk
ED,2545,Staff/Health - Clerk Elementary
ED,2545,Staff/Health Clerk  Elementary
ED,2545,Staff/Health Clerk  Elementry
ED,2545,Staff/Health Clerk -  Elementary
ED,2545,Staff/Health Clerk - Elem
ED,2545,Staff/Health Clerk - Elementary
ED,2545,Staff/Health Clerk - Elementry
ED,2545,Staff/Health Clerk / Elementary
ED,2545,Staff/Health Clerk Elementary
ED,2545,Staff/Health Clerk-Elementary
ED,2545,Staff/health Clerk-Elementary
EE,1913,Community Services Facilitator
EE,1914,"Coordinator, Student Interventions"
EE,1915,Counselor
EE,,Counselor/Social Worker
EE,1916,"Director, Special Education"
EE,1917,District Nurse
EE,,District Translator/Interpreter
EE,1920,Health Tech
EE,1920,Health Technician
EE,,LSH Specialist
EE,1921,Nurse
EE,1922,Nurse Facilitator
EE,1924,Office Assistant II
EE,,Paraprofessional -Special Education
EE,1925,Probation/Truancy Officer
EE,1926,Program Specialist
EE,1927,Psychologist
EE,1927,School Psychologist
EE,1929,Speech Language Pathologist
EE,1929,Speech Language Pathologist 
EE,1929,Speech-Language Pathologist
EE,1929,Speech/Language Pathologist
EE,1930,Teacher
EE,,autism specialist
EE,1915,counselor
EE,,healthy start coordinator
EE,,occupational therapist
EF,, Advanced Path Program Secretary
EF,712, Clerk III
EF,1682, Instructional Aide Severely Handicapped
EF,1707, Special Ed Teacher
EF,,ASSISTANT PRINCIPAL
EF,,Administrative Assistant II
EF,706,Administrative Secretary III
EF,,Administrator Secretary I
EF,706,Administrator Secretary III
EF,,Advance Path Academy Secretary
EF,708,Assistant Principal
EF,711,Attendance Clerk
EF,711,Attendance Clerk 
EF,,Attendance Clerk II
EF,,CIA
EF,712,CLERK III
EF,,Certified Occupational Therapist Assistant
EF,,Child Welfare & Attendance Specialist
EF,,Classroom Instructional Aide
EF,,Classroom Instructional Aide 
EF,712,Clerk III
EF,712,Clerk lll
EF,,Coordinator Special Education
EF,713,Coordinator of Psychological Services
EF,1694,Counselor
EF,,Counselor Secondary School
EF,,Director Pupil Services
EF,,Director of Special Education
EF,1670,District Community Liaison
EF,,District Nurse
EF,1671,District School Nurse
EF,1671,District School nurse
EF,,Education Interpreter Aide 
EF,,Educational Interpreter Aid
EF,,Educational Interpreter Aide 
EF,1675,English Learner Parent Liaison
EF,,HEALTH INSTRUCTIONAL AIDE
EF,,HEALTH TECHNICIAN I
EF,1676,Health Instructioal Aide
EF,,Health Instructioal Aide/LVN
EF,1676,Health Instructional Aide
EF,1682,Health Instructional Aide Severely Handicapped
EF,1677,Health Services Technician 1
EF,1677,Health Services Technician 1 
EF,1677,Health Services Technician I
EF,1677,Health Services Technician I 
EF,,Health Technician I
EF,1682,Instrucional Aide Severely Handicapped
EF,,Instruction Aide
EF,,Instruction Aide/Mobile Health Unit Driver
EF,1682,Instructiona Aide Severely Handicapped
EF,,Instructional Aide
EF,,Instructional Aide 
EF,,Instructional Aide (Classroom)
EF,,Instructional Aide (Severely Handicapped)
EF,1681,Instructional Aide - Classroom/Mobile Health Unit Driver
EF,1682,Instructional Aide - Severely Handicapped
EF,,Instructional Aide -Classroom
EF,,Instructional Aide Classroom
EF,,Instructional Aide Classroom Aide
EF,1682,Instructional Aide Severely Handicap
EF,1682,Instructional Aide Severely Handicappe
EF,1682,Instructional Aide Severely Handicapped
EF,1682,Instructional Aide Severely Handicapped 
EF,1682,Instructional Aide Severly Handicapped
EF,1682,Instructional Aide Severly Handicapped 
EF,,Instructional Aide Special Ed
EF,,Instructional Aide-Classroom
EF,1682,Instructional Aide-Severely Handicapped
EF,1682,Instructional Aide-Severely Handicapped 
EF,1682,Instructional AideSeverely Handicapped
EF,1682,Instuctional Aide Severely Handicapped
EF,,Interpreter/Translator
EF,,Intrepeter/Translator
EF,,Library Media Technician III
EF,,OFFICE MANAGER
EF,,Occupational Therapist
EF,,Office Manager
EF,,Prgram Specialist - Special Education
EF,1692,Principal
EF,,Program Specialist
EF,,Program Specialist Special Ed
EF,,Program Specialist Special Education
EF,,Psychologist
EF,,Psychologist Coordinator
EF,,RSP TEACHER
EF,1698,RSP/SDC Teacher
EF,1698,RSP/SDC teacher
EF,,Resource Specialist
EF,,Resource Teacher
EF,,SCHOOL OFFICE MANAGER
EF,,SDC Instructional Aide 
EF,1698,SDC/RESOURCE TEACHER
EF,1698,SDC/RSP TEACHER
EF,1698,SDC/Resource Teacher
EF,1698,SDC/Resource Teacher 
EF,,SECRETARY I
EF,,SECRETARY II
EF,,School Clerk III
EF,1694,School Counselor
EF,,School District Nurse
EF,,School Nurse
EF,1696,School Office Manager
EF,1697,School Psychologist
EF,,Sdc/Resource Teacher
EF,,Secondary Counselor
EF,1699,Secondary School Counselor
EF,1701,Secretary II
EF,1701,Secretary II/MAA Program Coordinator
EF,1682,Severely Handicapped Instrucional Aide 
EF,1682,Severely Handicapped Instructional Aide
EF,1682,Severely Handicapped Instructional Aide 
EF,1707,Sp Ed Teacher
EF,1707,Special  Ed Teacher
EF,,Special Ed Coordinator
EF,1707,Special Ed Teacher
EF,1707,Special Ed Teacher 
EF,1707,Special Ed Teacher Teacher
EF,1707,Special Ed teacher
EF,1707,Special Ed. Teacher
EF,1707,Special Education Teacher
EF,1707,Special Education Teacher 
EF,,Special Education Teacher - basic skills
EF,,Special Education Teacher - basic skills fundamentals
EF,,Special Education Teacher - severely handicapped
EF,1708,Speech Therapist
EF,,Speech-Language Pathologist
EF,1708,SpeechTherapist
EF,1709,Student Welfare & Attendance Specialist
EF,1709,Student Welfare and Attendance Specialist
EF,1711,TRANSLATOR/INTERPRETER
EF,,Teacher
EF,,Teacher Resource Specialist
EF,,Teacher Special Education
EF,,Teacher/RSP 
EF,1711,Translator/Interpreter
EF,1711,Translator/Interpretor 
EF,1694,counselor
EF,,instructional Aide (Classroom)
EF,,instructional aide
EF,1682,instructional aide severely handicapped
EF,1682,instructional aide severely handicapped 
EF,,instructional assistant
EF,,occupational therapist
EF,,office manager
EF,,psychologist
EF,1694,school counselor
EF,1697,school psychologist
EF,1699,secondary counselor
EF,1701,secretary II
EF,1707,special ed teacher
EF,1707,special education teacher
EF,1708,speech therapist
EH,, Principal-Elementary
EH,423,Assistant Principal
EH,,Assistant Principal-Middle School
EH,,Child Development Administrative Coordinator
EH,429,Clerical Assistant
EH,,Community Liaison 
EH,430,Community Liaison  Specialist
EH,430,Community Liaison Specialist
EH,430,Community Liasion Specialist
EH,430,Community Liason Specialist
EH,430,Community liaison specialist
EH,,Deaf/Hard of Hearing Specialist
EH,,Dean - Middle School
EH,,Dean of studnets
EH,437,Director - Schools
EH,,Early Intervention Program Coordinator
EH,,Elementary Principal
EH,,Elementary School Principal
EH,442,Guidance Administrator
EH,,HS Principal 
EH,445,Health Record Clerk
EH,445,Health Records Clerk
EH,445,Health Records Clerk 
EH,,Interim Coordinator
EH,,Job Developer
EH,,MAA Coordinator & ADR Facilitator & Safe Schools Coordinator
EH,,Mental Health Disabilities Facilitator
EH,,Middle School-Principal
EH,,Migrant Ed Recruiter
EH,,Migrant Education Recruiter
EH,,Nurse
EH,,Para-educator
EH,,Paraeducator- Classroom
EH,,Primary Intervention Program Aide
EH,,Principal
EH,,Principal - Elementary
EH,,Principal Elementary
EH,,Principal High School
EH,,"Principal, High School"
EH,,Principal-Elementary School
EH,,Principal-High School
EH,455,Program Specialist
EH,457,Psychologist
EH,,School Counselor
EH,458,School Nurse
EH,457,School Psychologist
EH,,Secondary Principal's Apprentice/Assistant Principal
EH,459,Secondary School Counselor
EH,460,Secondary School Dean
EH,,Secretary
EH,461,Secretary I
EH,462,Secretary II
EH,463,Secretary III
EH,,Speech & Language
EH,,Speech & Language Specialist
EH,,Speech Language Pathologist
EH,,Speech and Language Specialist
EH,,"Supervisor, Special Education"
EH,,Supervisor-Special ED
EH,472,Teacher
EH,472,Teacher 
EH,,Teacher - Special Ed
EH,,Teacher -Program Specialist
EH,,Teacher Program Specialist
EH,473,Teacher of the Visually  Impaired
EH,473,Teacher of the Visually Impaired
EH,,"Teacher, Child Development"
EH,,"Teacher, Special Ed /RSP"
EH,,Teacher-Program Specialist
EH,,Teacher/coordinator Teen Parent Program
EH,,Visually Handicapped Specialist
EH,,principal-elementary
EH,458,school nurse
EH,459,secondary school counselor
EH,463,secretary 3
EH,463,secretary III
EH,,speech and language
